n,t,S_L2,S_core,peak,umin,mass_u,peak_v,mass_v,xc,yc,R_0_5,R_0_8
256,0.0,114.86813807613115,114.86813807611772,839.4618423845983,6.700937959818698e-16,31.415926530189292,419.8654390406117,31.4156382979302,1.14245279602172e-19,0.0,0.09115048351232839,0.13868562871934947
256,5.012531328320803e-07,116.14066389788117,116.14066389785732,869.0458012292323,6.870164216535872e-16,31.41592653018929,419.8303177767425,31.41563829807468,4.666347299463961e-19,0.0,0.08963120238737317,0.13735899197279094
256,1.0025062656641605e-06,117.44384736630822,117.44384736626795,899.6475052127751,7.038070834270571e-16,31.415926530189285,419.7952173175897,31.415638298219157,-1.4210932895773356e-19,0.0,0.08843149548962322,0.13601941676937618
256,1.5037593984962408e-06,118.7780642849599,118.7780642849094,931.3003376325441,7.204777024150902e-16,31.415926530189296,419.76013816505196,31.41563829836364,1.4314304209325611e-18,0.0,0.0879123237103664,0.13545735065937267
256,2.005012531328321e-06,120.14369133879514,120.14369133870888,964.0386617767916,7.370396573978459e-16,31.41592653018929,419.7250808370894,31.415638298508114,-1.738563846285531e-19,0.0,0.08651263511855509,0.13409878042009274
256,2.5062656641604014e-06,121.54110611631177,121.54110611619211,997.897842170838,7.535037852756539e-16,31.415926530189296,419.690045868157,31.41563829865259,-5.786478351735886e-19,0.0,0.08526906231618388,0.13329988695899653
256,3.0075187969924816e-06,122.97068713005713,122.97068712986241,1032.9142657304205,7.698803884232161e-16,31.41592653018929,419.65503380964464,31.415638298797063,-2.4429664085034003e-20,0.0,0.08418852368067307,0.1320347170402779
256,3.508771929824562e-06,124.43281383492003,124.43281383463365,1069.125362779379,7.861792471795224e-16,31.415926530189292,419.62004523032516,31.415638298941545,4.566502049075444e-19,0.0,0.08309393510227597,0.13099048935240012
256,4.010025062656642e-06,125.92786664360511,125.92786664320766,1106.5696278857286,8.024096360676407e-16,31.415926530189292,419.5850807168074,31.415638299086016,4.710883969539451e-19,0.0,0.08198473383521623,0.13017252111680963
256,4.511278195488723e-06,127.45622693869755,127.45622693799359,1145.2866404669592,8.185803426294678e-16,31.41592653018929,419.5501408739957,31.415638299230498,-5.983634503806331e-19,0.0,0.08123685290267743,0.1286396390630868
256,5.012531328320803e-06,129.01827708073222,129.01827707962346,1185.3170851123118,8.346996879955738e-16,31.41592653018929,419.51522632555543,31.415638299374972,-2.642046627732939e-19,0.0,0.08029220621521276,0.12744795391465197
256,5.5137844611528826e-06,130.61440041169234,130.6144004103322,1226.7027715666259,8.507755484999652e-16,31.415926530189292,419.48033771438304,31.415638299519447,1.4831555644455756e-19,0.0,0.07952841043555599,0.12696814814957036
256,6.015037593984963e-06,132.24498125337385,132.24498125097261,1269.4866543171167,8.668153778024823e-16,31.415926530189292,419.445475703081,31.415638299663925,6.81695087395429e-19,0.0,0.0777824521552339,0.1253961009318322
256,6.516290726817044e-06,133.91040490006378,133.9104048966453,1313.7128517213457,8.828262291045754e-16,31.415926530189292,419.4106409744373,31.4156382998084,-1.6161065888388058e-19,0.0,0.07679532520053711,0.1244188149111952
256,7.017543859649124e-06,135.61105760499694,135.6110575998739,1359.4266646114725,8.98814777142983e-16,31.41592653018929,419.3758342319079,31.41563829995288,-4.0181819758362086e-19,0.0,0.07619691094973109,0.12331011029425466
256,7.518796992481204e-06,137.34732656006872,137.34732655288082,1406.674594306709,9.147873397249596e-16,31.415926530189292,419.34105620010274,31.415638300097353,-4.7484554927197575e-20,0.0,0.07478199109014315,0.12231615868633731
256,8.020050125313284e-06,139.11959986830018,139.11959985715484,1455.5043599628937,9.307498986318606e-16,31.415926530189292,419.3063076252738,31.41563830024183,-4.81518667721794e-19,0.0,0.07437278423695223,0.12106224388524793
256,8.521303258145365e-06,140.928266508568,140.9282664922288,1505.9649151850126,9.467081197681373e-16,31.41592653018929,419.2715892758049,31.41563830038631,-2.3413555213052426e-19,0.0,0.07292247930700965,0.11992251119538087
256,9.022556390977446e-06,142.77371629213047,142.77371627056874,1558.1064638255552,9.626673724725622e-16,31.415926530189292,419.2369019427026,31.415638300530784,4.583036060775776e-19,0.0,0.07229201376297557,0.11915663314585659
256,9.523809523809525e-06,144.65633981049987,144.65633977894643,1611.980474888839,9.786327479397957e-16,31.415926530189292,419.2022464400871,31.415638300675262,-1.190102841846178e-19,0.0,0.07101429282303845,0.1179984958358845
256,1.0025062656641605e-05,146.57652837423046,146.576528322208,1667.6396964585654,9.946090767248658e-16,31.415926530189292,419.1676236056824,31.415638300819733,-1.7545056063012987e-19,0.0,0.06993169449206312,0.11656736962013105
256,1.0526315789473686e-05,148.53467394221246,148.5346738721796,1725.1381685633846,1.0106009453220571e-15,31.415926530189292,419.13303430130526,31.415638300964208,-3.591488210664399e-19,0.0,0.06905339660024878,0.1156474323678708
256,1.1027568922305765e-05,150.531169041081,150.53116893708727,1784.5312348927737,1.0266127118241914e-15,31.41592653018929,419.09847941335096,31.415638301108686,-1.307823316948496e-18,0.0,0.0683872710937953,0.11445379159362197
256,1.1528822055137846e-05,152.56640667437264,152.56640653029405,1845.8755532732844,1.0426485206792043e-15,31.41592653018929,419.0639598532763,31.415638301253164,-5.659342508392795e-19,0.0,0.06726240374110376,0.11338222870078118
256,1.2030075187969927e-05,154.64078022107986,154.64078000665393,1909.2291048132283,1.0587123165689792e-15,31.415926530189292,419.0294765580775,31.41563830139764,1.3359547011396648e-19,0.0,0.06634878027915246,0.11216448449500961
256,1.2531328320802007e-05,156.75468332327847,156.75468303516496,1974.6512016220354,1.0748078574411859e-15,31.415926530189296,418.99503049076276,31.415638301542113,-3.3465751295204594e-19,0.0,0.0656552199764516,0.11134525635733769
256,1.3032581453634088e-05,158.90850976252293,158.90850933397144,2042.2024930090467,1.0909387267288439e-15,31.41592653018929,418.96062264081775,31.41563830168659,-4.1528459174318897e-19,0.0,0.06448271101257491,0.10996631453327536
256,1.3533834586466167e-05,161.10265332472747,161.1026527402686,2111.9449700652126,1.1071083447948806e-15,31.415926530189292,418.9262540246633,31.415638301831066,-5.65845688522835e-19,0.0,0.0637688582707598,0.1088505843210373
256,1.4035087719298248e-05,163.33750765327324,163.33750687063016,2183.941968530339,1.1233199796403803e-15,31.41592653018929,418.8919256861036,31.41563830197554,-1.4603449429680523e-18,0.0,0.06231662552165553,0.10786485368346935
256,1.4536340852130328e-05,165.613466090105,165.61346498078134,2258.2581698478652,1.1395767569157791e-15,31.415926530189296,418.85763869676384,31.415638302120012,7.532470433666403e-19,0.0,0.06207128352371369,0.10672715697120508
256,1.5037593984962407e-05,167.93092150460396,167.93092002046316,2334.9596003091224,1.1558816692741557e-15,31.41592653018929,418.8233941565158,31.41563830226449,4.603656828378945e-19,0.0,0.060829732431239986,0.10572162970878404
256,1.553884711779449e-05,170.2902661100473,170.2902639843251,2414.1136281890995,1.1722375851051454e-15,31.41592653018929,418.7891931938903,31.415638302408965,2.84338487696314e-21,0.0,0.06057836882527665,0.10441458128612234
256,1.604010025062657e-05,172.69189126748967,172.69188860112877,2495.788958776519,1.1886472566870163e-15,31.415926530189292,418.75503696647445,31.415638302553443,-1.21819520748036e-18,0.0,0.05930557207300381,0.10353404906795759
256,1.6541353383458648e-05,175.13618727692705,175.13618378810096,2580.0556272020563,1.2051133277931823e-15,31.415926530189292,418.72092666129254,31.415638302697918,-8.302279696160803e-19,0.0,0.058267319883501166,0.10249720127657755
256,1.704260651629073e-05,177.62354315562845,177.62353803283395,2666.984988970253,1.2216383407879695e-15,31.415926530189296,418.68686349516895,31.41563830284239,4.98930563013351e-19,0.0,0.05747632409985219,0.1011484951267504
256,1.754385964912281e-05,180.15434640354889,180.15433980013054,2756.6497081026337,1.2382247432448756e-15,31.415926530189296,418.6528487150718,31.415638302986867,2.643760415058837e-19,0.0,0.05694288959809864,0.10008693730717935
256,1.804511278195489e-05,182.72898275576264,182.7289743373012,2849.1237428023674,1.2548748941189093e-15,31.41592653018929,418.6188835984348,31.41563830313134,4.446112641030717e-19,0.0,0.055860740804980824,0.09916798652176644
256,1.854636591478697e-05,185.34783592188603,185.34782485457202,2944.482328553799,1.271591069502913e-15,31.415926530189292,418.58496945345684,31.415638303275813,-5.932493384888687e-19,0.0,0.05531172757229022,0.09808499632413843
256,1.904761904761905e-05,188.01128731248647,188.0112722503053,3042.8019585741426,1.2883754679960792e-15,31.41592653018929,418.5511076193762,31.415638303420288,2.0313600593723846e-19,0.0,0.05447783469133341,0.09683246293937922
256,1.9548872180451132e-05,190.71971575250652,190.71969740326054,3144.160361538739,1.3052302157112177e-15,31.41592653018929,418.5172994667192,31.415638303564762,-7.533677751548911e-19,0.0,0.05363097741307024,0.09588232584869982
256,2.005012531328321e-05,193.47349718176105,193.47347458406702,3248.636476506491,1.3221573709456906e-15,31.415926530189296,418.48354639752006,31.41563830370924,-2.93799948823979e-20,0.0,0.05305889729377392,0.09492267875174115
256,2.055137844611529e-05,196.27300434260107,196.27297468399996,3356.310424977319,1.3391589285393744e-15,31.415926530189292,418.44984984551127,31.415638303853715,-1.023942501637798e-18,0.0,0.05277053158635272,0.09379068127767945
256,2.1052631578947372e-05,199.11860645486846,199.1185683083726,3467.2634800198416,1.3562368239414811e-15,31.415926530189296,418.41621127628184,31.415638303998186,1.8216551000756804e-19,0.0,0.05160095630321448,0.09264485332524548
256,2.155388471177945e-05,202.01066887830282,202.01062351069285,3581.5780324141033,1.3733929370066404e-15,31.415926530189292,418.3826321874024,31.41563830414266,2.435911918649103e-19,0.0,0.05040424961157789,0.09181765057455593
256,2.205513784461153e-05,204.94955276259796,204.94949180522244,3699.3375537616357,1.39062909553926e-15,31.41592653018929,418.3491141085148,31.415638304287135,-2.0572816930720632e-19,0.0,0.04979511243742954,0.09047839704609742
256,2.2556390977443613e-05,207.93561468534156,207.9355318662653,3820.6265565228787,1.4079470786038908e-15,31.415926530189292,418.31565860138437,31.41563830443161,-4.681281962556519e-20,0.0,0.04917843090630536,0.08894763700574766
256,2.305764411027569e-05,210.96920627811244,210.96911787446993,3945.5305509506748,1.425348619618088e-15,31.415926530189292,418.28226725991357,31.41563830457608,9.333284764784646e-20,0.0,0.048867171887487515,0.08843149548962322
256,2.3558897243107774e-05,214.05067384104808,214.05057264036455,4074.135998897602,1.4428354092431132e-15,31.415926530189296,418.2489417101148,31.415638304720556,-9.378965178191166e-19,0.0,0.048238629043861204,0.08773858377037579
256,2.4060150375939853e-05,217.18035794623768,217.18022334321722,4206.530264484455,1.4604090980867324e-15,31.41592653018929,418.21568361004057,31.415638304865027,-1.0270906049803672e-18,0.0,0.04695630968816917,0.08633607853632946
256,2.4561403508771932e-05,220.3585930303379,220.3584257084141,4342.801561627309,1.4780712992313571e-15,31.415926530189292,418.18249464966976,31.415638305009505,-4.349266839873371e-19,0.0,0.04630183434035038,0.08508992543278111
256,2.5062656641604014e-05,223.5857069768517,223.58551496053667,4483.038898431397,1.4958235905998217e-15,31.415926530189296,418.1493765507479,31.41563830515398,-9.696338330441925e-19,0.0,0.04530239650290313,0.08418852368067307
256,2.5563909774436093e-05,226.86202068855633,226.86178966896244,4627.33201847078,1.5136675171702099e-15,31.415926530189292,418.11633106657985,31.415638305298454,-5.739248079792581e-19,0.0,0.04496431419227085,0.08309393510227597
256,2.6065162907268176e-05,230.18784765061125,230.18757130522366,4775.771338984553,1.531604593050319e-15,31.415926530189296,418.08335998177364,31.41563830544293,-5.620126266763667e-19,0.0,0.04462367054217134,0.08198473383521623
256,2.6566416040100255e-05,233.56349348492265,233.56318091560334,4928.447886031792,1.5496363034215798e-15,31.41592653018929,418.05046511193365,31.415638305587404,7.635988417530882e-21,0.0,0.04428040644044779,0.08123685290267743
256,2.7067669172932334e-05,236.98925549638963,236.98889646612633,5085.453226659963,1.5677641063615403e-15,31.41592653018929,418.01764830330177,31.415638305731875,-4.03827829967285e-19,0.0,0.042879879687695605,0.08029220621521276
256,2.7568922305764416e-05,240.46542221170284,240.46502811937052,5246.879398153472,1.585989434553361e-15,31.41592653018928,417.9849114323454,31.415638305876346,7.991087236462077e-19,0.0,0.04216217411117754,0.07952841043555599
256,2.8070175438596495e-05,243.9922729114156,243.99177367118025,5412.818834441803,1.6043136968901448e-15,31.415926530189292,417.95225640529065,31.41563830602082,-7.207892760063046e-19,0.0,0.04179870031061073,0.07797837803780129
256,2.8571428571428574e-05,247.57007715605434,247.56953475404976,5583.364289759215,1.6227382799813692e-15,31.415926530189292,417.91968515759976,31.41563830616529,-3.2208407670675087e-19,0.0,0.04143203796014927,0.0773891123287459
256,2.9072681704260657e-05,251.19909430708316,251.19847545919177,5758.6087596606685,1.6412645495681465e-15,31.41592653018929,417.88719965339214,31.415638306309763,-1.2457820174036221e-18,0.0,0.041062101643805936,0.07639690318596853
256,2.9573934837092736e-05,254.8795730435851,254.8788766847649,5938.645399511351,1.6598938518535543e-15,31.415926530189296,417.8548018848072,31.41563830645424,-5.246683301661931e-19,0.0,0.03954776705335271,0.07539163697507337
256,3.0075187969924815e-05,258.61175087556916,258.6109628095311,6123.567440579805,1.6786275147538252e-15,31.4159265301893,417.8224938713089,31.415638306598716,-1.147292766984611e-18,0.0,0.03954776705335271,0.07437278423695223
256,3.0576441102756894e-05,262.39585365485755,262.39493077535616,6313.468103876806,1.6974668490757616e-15,31.41592653018929,417.7902776589309,31.41563830674319,-1.2123122415509134e-18,0.0,0.03876842429937345,0.07313142666737912
256,3.107769423558898e-05,266.2320950845536,266.2311078866707,6508.440511894567,1.716413149625355e-15,31.415926530189285,417.7581553194623,31.41563830688766,-7.356307776760251e-19,0.0,0.03837281778200879,0.07250277809871322
256,3.157894736842106e-05,270.1206762281322,270.1196339109267,6708.577598412446,1.7354676962522262e-15,31.41592653018929,417.72612894957246,31.415638307032133,-1.339272009551828e-18,0.0,0.03756910949545184,0.07186863083193007
256,3.208020050125314e-05,274.061785019239,274.0605680330916,6913.972016546678,1.7546317548341782e-15,31.41592653018929,417.69420066987647,31.415638307176607,-1.1648635468177205e-18,0.0,0.03756910949545184,0.0705832460921588
256,3.2581453634085216e-05,278.0555957733201,278.05419298884885,7124.716045232836,1.77390657820583e-15,31.415926530189292,417.66237262393906,31.415638307321075,-1.366838650507259e-18,0.0,0.037160737481329,0.06927401504284453
256,3.3082706766917295e-05,282.1022687022455,282.10087367621105,7340.901494339766,1.7932934070350325e-15,31.415926530189292,417.6306469772187,31.41563830746555,-1.3014157217084686e-18,0.0,0.03633022507370757,0.06905339660024878
256,3.358395989974938e-05,286.2019494331204,286.2003788657514,7562.619608623379,1.8127934706504905e-15,31.415926530189296,417.5990259159512,31.415638307610024,-1.132148198232509e-18,0.0,0.035907766232129365,0.06793955910518003
256,3.408521303258146e-05,290.35476853251134,290.3530102798514,7789.960970737873,1.8324079878237746e-15,31.415926530189296,417.5675116459736,31.415638307754495,-1.9985471792053173e-18,0.0,0.03460946317708857,0.06680715381440262
256,3.458646616541354e-05,294.5608410373437,294.5589067261919,8023.015403530012,1.852138167508688e-15,31.415926530189296,417.5361063914886,31.415638307898966,-1.0151859754439087e-18,0.0,0.03460946317708857,0.06588721794309765
256,3.508771929824562e-05,298.8202659937473,298.8182512726113,8261.87187184919,1.8719852095407287e-15,31.415926530189292,417.504812393771,31.41563830804344,-1.595558038190551e-18,0.0,0.03416573375885918,0.06518874714171342
256,3.55889724310777e-05,303.13312600515184,303.13101112313456,8506.618384112726,1.8919503052992156e-15,31.415926530189285,417.4736319098156,31.415638308187916,-1.7173539684931398e-18,0.0,0.03371616504225013,0.06448271101257491
256,3.609022556390978e-05,307.49948679094837,307.4972801723035,8757.341893870855,1.9120346383344436e-15,31.415926530189292,417.4425672109298,31.415638308332383,-1.3037968223398398e-18,0.0,0.033260520245950005,0.0637688582707598
256,3.659147869674186e-05,311.91939675704253,311.91682960740025,9014.12820162056,1.9322393849620894e-15,31.415926530189292,417.41162058127003,31.415638308476854,-1.777662711758512e-18,0.0,0.033260520245950005,0.06231662552165553
256,3.709273182957394e-05,316.392886579637,316.39037710362595,9277.06185712039,1.9525657148269244e-15,31.415926530189292,417.380794316325,31.41563830862133,-1.0697939117865438e-18,0.0,0.03232997140087275,0.06207128352371369
256,3.759398496240602e-05,320.91996880357704,320.91714285474285,9546.226062460608,1.973014791437746e-15,31.415926530189292,417.35009072134665,31.415638308765796,-7.903900385656611e-19,0.0,0.03232997140087275,0.060829732431239986
256,3.80952380952381e-05,325.50063745659463,325.497876680349,9821.702576144158,1.9935877726753217e-15,31.415926530189292,417.31951210973074,31.41563830891027,-2.132123793970445e-18,0.0,0.030881617775081832,0.06057836882527665
256,3.859649122807018e-05,330.1348676807735,330.13177145087224,10103.571618433483,2.0142858112750026e-15,31.415926530189292,417.2890608013493,31.415638309054746,-2.0741756404903222e-18,0.0,0.03088161777508183,0.05930557207300381
256,3.9097744360902264e-05,334.8226153825472,334.81935712599324,10391.911778217047,2.0351100552855562e-15,31.415926530189296,417.2587391208369,31.415638309199213,-1.4125035098914686e-18,0.0,0.03088161777508183,0.05852860962410819
256,3.959899749373434e-05,339.56381690251845,339.5604969709428,10686.799921646681,2.0560616485056693e-15,31.415926530189292,417.2285493958327,31.415638309343688,-2.669786512940947e-18,0.0,0.02987706746245773,0.05800485314420897
256,4.010025062656642e-05,344.3583887063653,344.3548349031879,10988.311102792983,2.077141730899467e-15,31.41592653018929,417.198493955182,31.41563830948816,-1.3747750234350958e-18,0.0,0.029877067462457725,0.05694288959809864
256,4.06015037593985e-05,349.20622709806514,349.20269031114657,11296.518476561288,2.0983514389923028e-15,31.41592653018929,417.16857512709805,31.41563830963263,-1.5900557646401689e-18,0.0,0.029361906989009586,0.05667428956463636
256,4.110275689223058e-05,354.1072079566319,354.1033816168129,11611.493214104097,2.1196919062480016e-15,31.415926530189296,417.13879523728826,31.415638309777098,-1.4299346978563207e-18,0.0,0.029361906989009586,0.055586911995147294
256,4.1604010025062666e-05,359.0611864975175,359.0572669707087,11933.304420958608,2.141164263428646e-15,31.41592653018929,417.10915660704757,31.415638309921576,-1.4548826490188057e-18,0.0,0.02883754503951836,0.05503516720158348
256,4.2105263157894745e-05,364.0679970597786,364.06366056048256,12262.019058129741,2.162769638937937e-15,31.415926530189296,417.07966155132124,31.41563831006605,-1.8200042130070132e-18,0.0,0.0277591218819373,0.05363097741307024
256,4.2606516290726824e-05,369.12745292005536,369.123159089057,12597.701866329053,2.1845091591490844e-15,31.415926530189296,417.0503123767412,31.415638310210515,-1.6959161146547947e-18,0.0,0.027759121881937295,0.05334570423338931
256,4.31077694235589e-05,374.2393461343484,374.23500282343707,12940.41529356958,2.2063839487181234e-15,31.415926530189292,417.02111137963834,31.41563831035499,-2.3677731385351044e-18,0.0,0.027203883353875233,0.05277053158635272
256,4.360902255639098e-05,379.40344740851185,379.3991247363441,13290.21942630473,2.228395130883499e-15,31.415926530189292,416.9920608440347,31.415638310499457,-2.6207291294521627e-18,0.0,0.02720388335387523,0.052480581416189075
256,4.411027568922306e-05,384.61950599831187,384.6149861599243,13647.17192428702,2.2505438277527003e-15,31.415926530189292,416.96316303961856,31.415638310643928,-2.0284154838696203e-18,0.0,0.026057937625246747,0.05160095630321448
256,4.4611528822055146e-05,389.8872496398215,389.88232171402115,14011.327959308523,2.2728311605766783e-15,31.415926530189292,416.93442021970617,31.415638310788403,-1.8977895638583967e-18,0.0,0.026057937625246743,0.05040424961157789
256,4.5112781954887225e-05,395.2063845108424,395.20133646517974,14382.740157971532,2.2952582500127437e-15,31.415926530189292,416.9058346191941,31.41563831093287,-2.438973355227845e-18,0.0,0.02546563439532285,0.04979511243742954
256,4.5614035087719304e-05,400.5765952239579,400.57148055964075,14761.458548622328,2.3178262163765807e-15,31.415926530189285,416.87740845250465,31.41563831107734,-2.8296050042724474e-18,0.0,0.025465634395322848,0.04917843090630536
256,4.611528822055138e-05,405.99754485173315,405.9924903904976,15147.530512565225,2.3405361798839872e-15,31.415926530189292,416.8491439115294,31.415638311221816,-2.637762079399748e-18,0.0,0.025465634395322848,0.048867171887487515
256,4.661654135338346e-05,411.46887498448524,411.4637596518967,15541.000739658315,2.3633892608829086e-15,31.415926530189292,416.82104316357334,31.415638311366283,-2.542397621243025e-18,0.0,0.02546563439532284,0.048238629043861204
256,4.711779448621555e-05,416.9902058209481,416.98449655322895,15941.911188376134,2.3863865800762986e-15,31.415926530189292,416.79310834930453,31.415638311510754,-1.5900727787419671e-18,0.0,0.02485922277608956,0.04695630968816917
256,4.761904761904763e-05,422.5611362920597,422.5553039510251,16350.301050406659,2.409529258736303e-15,31.415926530189292,416.7653415807119,31.415638311655226,-1.6924977213481432e-18,0.0,0.02485922277608956,0.04630183434035038
256,4.8120300751879706e-05,428.1812442179992,428.1754406665531,16766.206719833583,2.4328184189102433e-15,31.415926530189285,416.7377449390752,31.415638311799693,-2.7691565726641376e-18,0.0,0.023599699167176903,0.04597110271851492
256,4.8621553884711785e-05,433.85008649849283,433.8442018469868,17189.661766937035,2.456255183618838e-15,31.41592653018929,416.7103204729514,31.415638311944164,-2.9523546820286447e-18,0.0,0.023599699167176896,0.04530239650290313
256,4.9122807017543864e-05,439.5671993363113,439.56134793230444,17620.69691662914,2.4798406770470727e-15,31.41592653018929,416.68307019618055,31.415638312088632,-2.1038658047606053e-18,0.0,0.022269051271467544,0.04496431419227085
256,4.962406015037595e-05,445.33209849376885,445.32632982102837,18059.34003152272,2.503576024728117e-15,31.41592653018929,416.6559960859143,31.415638312233106,-2.4038291938308077e-18,0.0,0.02226905127146754,0.04462367054217134
