t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,7,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,7.644389658315193e-05,0.0,0.0,0.0,0
0.02,7,320000,6399,10.0,0.19996875,0.19801326693244747,0.0,0.001955483067552527,0.00987551540281209,4.4311105264572087e-05,1.6401800019158167e-05,0.005894520888151264,0.08815224237129574,6399
0.04,7,320000,12582,10.0,0.3931875,0.39210560847676823,0.0,0.0010818915232317927,0.002759184005132366,5.9893942050926644e-05,8.96990946154242e-06,0.005945602484108904,0.12912061257500435,12582
0.06,7,320000,18637,10.0,0.58240625,0.5823546641575128,0.0,5.1585842487211764e-05,8.858148764351451e-05,7.35168166175747e-05,1.338565927338476e-05,0.006362856042824503,0.1505760405533449,18637
0.08,7,320000,24597,10.0,0.76865625,0.7688365361336424,0.0,0.00018028613364240442,0.00023449215167249324,6.76388081501239e-05,2.4883085087108067e-05,0.009146243610388419,0.15867408510345166,24597
0.1,7,320000,30379,10.0,0.94934375,0.9516258196404048,0.0,0.0022820696404047824,0.0023980745302466873,7.599727622013655e-05,3.047438287779528e-05,0.011106439107040868,0.16076219037113446,30379
0.12,7,320000,36138,10.0,1.1293125,1.1307956328284252,0.0,0.001483132828425271,0.001311583442107532,8.537773994706631e-05,2.9640868947215253e-05,0.00865013905208011,0.16015880403333901,36138
0.14,7,320000,41650,10.0,1.3015625,1.3064176460119414,0.0,0.00485514601194148,0.0037163812252250465,9.440918323477689e-05,3.785348433174816e-05,0.006978789242334009,0.1569330819102327,41650
0.16,7,320000,47250,10.0,1.4765625,1.4785621103378865,0.0,0.001999610337886537,0.0013524019883274154,8.265090957576265e-05,5.333932931188674e-05,0.00984429623145212,0.15428125874996948,47250
0.18,7,320000,52626,10.0,1.6445625,1.64729788588728,0.0,0.002735385887280062,0.0016605289855068973,0.00010003210340391685,4.65643232144373e-05,0.009350842732455001,0.14720177741575594,52626
0.2,7,320000,57840,10.0,1.8075,1.8126924692201818,0.0,0.0051924692201816836,0.0028645064225458375,0.00011295340531499763,4.709420443665566e-05,0.011517082207496704,0.14228010128299168,57840
0.22,7,320000,63046,10.0,1.9701875,1.974812020375215,0.0,0.004624520375215102,0.002341752190842165,0.00011761702478196287,3.530702251543177e-05,0.008813278930486734,0.1357410962902032,63046
0.24,7,320000,68113,10.0,2.12853125,2.1337213893344664,0.0,0.005190139334466437,0.0024324353499991414,0.0001205003937583893,4.353574809323929e-05,0.010902758884709108,0.12873677184345045,68113
0.26,7,320000,73096,10.0,2.28425,2.2894841419643375,0.0,0.005234141964337358,0.0022861665072930163,0.00011519175306075635,4.678673198663432e-05,0.010401664708049251,0.12074124072782151,73096
0.28,7,320000,78144,10.0,2.442,2.4421625854427456,0.0,0.00016258544274538878,6.657437294082255e-05,0.00013811351814291937,4.463028253006064e-05,0.008497013999847364,0.11668542776282233,78144
0.3,7,320000,82911,10.0,2.59096875,2.5918177931828215,0.0,0.0008490431828214184,0.00032758598426734723,0.00014678341827095,4.911961426168909e-05,0.009645074094792783,0.11271210387707853,82911
0.32,7,320000,87456,10.0,2.733,2.7385096292630906,0.0,0.00550962926309051,0.0020119079386159045,0.00017025944978610918,4.4053832843096815e-05,0.009729053917526025,0.10866349591821571,87456
0.34,7,320000,91958,10.0,2.8736875,2.8822967723739037,0.0,0.008609272373903742,0.002986948622508783,0.00013105117961738453,4.935316429634953e-05,0.010075615652802355,0.10352615821460698,91958
0.36,7,320000,96528,10.0,3.0165,3.0232367392896897,0.0,0.006736739289689542,0.0022283201319101263,0.00012095073848619166,5.512177639419403e-05,0.008052280387256382,0.09971011748631603,96528
0.38,7,320000,100977,10.0,3.15553125,3.1613859078764417,0.0,0.005854657876441571,0.0018519276187873716,0.00012648998404064742,3.955177016897458e-05,0.008352725021038713,0.0953570767189414,100977
0.4,7,320000,105474,10.0,3.2960625,3.2967995396436067,0.0,0.0007370396436066073,0.0002235621652890316,0.00011823666638296365,4.402675747518414e-05,0.009332358861818655,0.09123301135800735,105474
0.42,7,320000,109805,10.0,3.43140625,3.4295318018494325,0.0,0.001874448150567698,0.000546560947344728,0.000123587973932676,5.6967295951881984e-05,0.008561032149905029,0.08790707356116989,109805
0.44,7,320000,114019,10.0,3.56309375,3.559635789168587,0.0,0.0034579608314131427,0.0009714366963988773,0.00012871334173655114,6.84871464003597e-05,0.008817812771391419,0.08451364979281976,114019
0.46,7,320000,117938,10.0,3.6855625,3.6871635449307405,0.0,0.001601044930740425,0.0004342212953753043,0.00010780689042444905,6.560464794951837e-05,0.008535169447904745,0.08088205060160086,117938
0.48,7,320000,121705,10.0,3.80328125,3.8121660819385914,0.0,0.008884831938591464,0.0023306518518923717,9.880307210769083e-05,7.750197813965785e-05,0.009308549282904855,0.07767659671335167,121705
0.5,7,320000,125873,10.0,3.93353125,3.9346934028736658,0.0,0.0011621528736656117,0.00029536046514242874,0.00010744689403364434,7.720100724510359e-05,0.009023712263573886,0.07494903674787784,125873
0.52,7,320000,129860,10.0,4.058125,4.054794520298057,0.0,0.003330479701943112,0.0008213683049217244,9.200229320671001e-05,8.731187407848807e-05,0.009324469840319248,0.0719466738492696,129860
0.54,7,320000,133559,10.0,4.17371875,4.172517476260103,0.0,0.0012012737398965356,0.0002879014280302685,0.0001025293782157702,7.954848237723758e-05,0.009287649764238489,0.06963590614510966,133559
0.56,7,320000,137245,10.0,4.28890625,4.2879093615118515,0.0,0.0009968884881486062,0.0002324882370641152,0.00010341370616420274,7.977034739275343e-05,0.008784234726082042,0.06739281610494426,137245
0.58,7,320000,140806,10.0,4.4001875,4.40101633434598,0.0,0.0008288343459792458,0.0001883279413236752,0.00010797379128197128,7.621188220583531e-05,0.008641443427650415,0.06535324811630211,140806
0.6,7,320000,144192,10.0,4.506,4.511883639059736,0.0,0.005883639059735657,0.0013040316485116161,0.00010857268741131676,9.261469910454307e-05,0.008922477952615067,0.06327986382705765,144192
0.62,7,320000,147428,10.0,4.607125,4.620555624053255,0.0,0.013430624053254903,0.002906711907836153,0.00010997117548167031,8.85718212861445e-05,0.009944455085429153,0.06147428787445116,147428
0.64,7,320000,150852,10.0,4.714125,4.727075759569514,0.0,0.01295075956951397,0.0027396979080135096,0.00010517750849013314,8.562074119680364e-05,0.008107125631576626,0.05973272990517618,150852
0.66,7,320000,154124,10.0,4.816375,4.831486655083008,0.0,0.01511165508300838,0.0031277443490628355,0.00011643019947242543,8.651831582632581e-05,0.007781721448627685,0.057898197176786154,154124
0.68,7,320000,157297,10.0,4.91553125,4.933830076344105,0.0,0.018298826344104846,0.0037088481080532077,0.0001244899112243598,9.363066235544353e-05,0.008854351254999377,0.056186386813100404,157297
0.7000000000000001,7,320000,160499,10.0,5.01559375,5.034146962085906,0.0,0.01855321208590599,0.003685472876663585,0.00012636755728993775,9.057995174044499e-05,0.008518283888495591,0.05447317093197059,160499
0.72,7,320000,163637,10.0,5.11365625,5.132477440400283,0.0,0.018821190400283072,0.0036670770829175243,0.000125323433587436,9.965742390010195e-05,0.007748209644512951,0.05284456618557174,163637
0.74,7,320000,166778,10.0,5.2118125,5.228860844789656,0.0,0.017048344789656333,0.0032604319173351695,0.00013804575616664178,9.712505043854775e-05,0.008532048974546097,0.05161925418175809,166778
0.76,7,320000,169971,10.0,5.31159375,5.323335729900908,0.0,0.01174197990090775,0.0022057560328110895,0.00012971580295287653,9.48850697983181e-05,0.008526995296070403,0.05018839995037406,169971
0.78,7,320000,173109,10.0,5.40965625,5.415939886947765,0.0,0.00628363694776457,0.0011602117229749774,0.0001354373177218521,0.00010532783023865121,0.0091254461280821,0.04891827234828177,173109
0.8,7,320000,175993,10.0,5.49978125,5.506710358827784,0.0,0.006929108827784525,0.001258302757230821,0.00012724221344364954,0.00010170214052319223,0.009011987692717723,0.04745544621307007,175993
0.8200000000000001,7,320000,178933,10.0,5.59165625,5.5956834549400085,0.0,0.004027204940008744,0.000719698491245681,0.0001331554615339733,0.00010124210675146818,0.008746556152432593,0.046412689850924255,178933
0.84,7,320000,181641,10.0,5.67628125,5.682894765709204,0.0,0.006613515709203988,0.0011637582573427517,0.00012696930553240783,8.757036641069542e-05,0.009449467329973767,0.04552747378493135,181641
0.86,7,320000,184638,10.0,5.7699375,5.768379176822512,0.0,0.0015583231774884965,0.0002701492273167265,0.00013010194276385215,6.826746581338579e-05,0.008567110905535648,0.04422632876404349,184638
0.88,7,320000,187479,10.0,5.85871875,5.852170883184186,0.0,0.006547866815814096,0.001118878266974217,0.00012095109928903348,7.449884430762145e-05,0.008996007356204937,0.04323831777033328,187479
0.9,7,320000,190133,10.0,5.94165625,5.934303402594009,0.0,0.007352847405991625,0.0012390413679855905,0.00012816536315996476,7.782639776484581e-05,0.008641735723907203,0.04227974801512303,190133
0.92,7,320000,192661,10.0,6.02065625,6.01480958915486,0.0,0.005846660845140406,0.0009720442116209899,0.00013808922099504134,8.809239280573508e-05,0.008653044447535714,0.04108740239005656,192661
0.9400000000000001,7,320000,195100,10.0,6.096875,6.093721646414789,0.0,0.0031533535852110717,0.0005174758166163254,0.00014019515509355456,8.171616899780921e-05,0.008397648370137456,0.039900527358648415,195100
0.96,7,320000,197567,10.0,6.17396875,6.1710711402488805,0.0,0.002897609751119745,0.00046954729337359154,0.00014019945184647327,9.926040889976913e-05,0.007930858298358996,0.038692455120607934,197567
0.98,7,320000,200093,10.0,6.2529062500000006,6.246889011486005,0.0,0.00601723851399516,0.0009632376216275665,0.00012814866964664415,9.91561262378285e-05,0.009083889936826345,0.0379238406706401,200093
1.0,7,320000,202336,10.0,6.323,6.321205588285577,0.0,0.0017944117144237381,0.00028387175347518073,0.00012426411735062915,0.00010200336882272348,0.008275576018876305,0.03690972767757821,202336
