seed,d,method,t,step,total_mass,M_v_chem,c_inf_grid,rho_inf_grid,c_inf_part,rho_inf_part,R_core_0p5,R_core_0p9,xc0,xc1,xc2,N_active,global_nESS,max_w_over_mean_w,N_local_B,local_ESS_B,local_mass_B,corr_r_c,corr_r_rho,mean_Sc,mean_Srho,mean_r,mean_Sc_in,mean_Sc_out,mean_r_in,mean_r_out,frac_mass_rpos,frac_mass_rneg,cfl_proxy,n_resample_events,mass_jump_resample,runtime_s
1,6,poisson,1.0,500,1.9785,1.9785,0.18098080094111899,1.3730257695230323,0.19165027427112025,1.555114861713922,0.7043654115977488,1.2865542230301232,6.068183586669461e-06,0.00796802030064264,0.008874724508192416,23742,1.0,1.0,10836,1.0,0.903,0.04711109860403239,-0.21769183154862293,0.8065991669713405,0.5552912947453351,1.1605227836493566,0.9708505971444721,0.6423477367982088,1.1155934147792474,1.205452152519466,1.0,0.0,0.006804443484351683,0,0.0,13457.308094263077
1,6,minvar,1.0,500,1.95725,1.95725,0.17778132795241067,1.3405210055265684,0.1879978277048234,1.513373661411186,0.7105342812460667,1.2929454806560403,0.00881099555558011,0.007775560992491593,0.007004959709122226,23487,1.0,1.0,10634,1.0,0.8861666666666667,0.10533407397373509,-0.16598827556555157,0.7993266024332678,0.5497619145133446,1.1480206661930379,0.9673909847112041,0.6312479082774232,1.1191097016007197,1.176934092759689,0.9999574232554179,4.257674458210925e-05,0.006896262545702772,0,0.0,13457.308094263077
1,6,weighted,1.1,550,2.219005384429862,2.219005384429862,0.20360654829431127,1.5415304103915937,0.21607065666479094,1.7582113604854543,0.7001052358416721,1.276636014311237,-0.0008526669627516333,0.005422344643349536,0.0073072903817877405,12000,0.9819701156346035,1.315386767756321,5097,0.996798581766367,1.0115847694323532,-0.21036376419840433,-0.44159136681770733,0.841602668312139,0.5766157385732187,1.2365634575289002,0.9847250011268789,0.6984378618229514,1.1108209694086286,1.3623432615970017,0.9999188390257079,8.116097429202426e-05,0.006488598128837017,0,0.0,13457.308094263077
1,6,weighted_resample,1.1,550,2.219005384429862,2.219005384429862,0.20360654829431127,1.5415304103915937,0.21607065666479094,1.7582113604854543,0.7001052358416721,1.276636014311237,-0.0008526669627516333,0.005422344643349536,0.0073072903817877405,12000,0.9819701156346035,1.315386767756321,5097,0.996798581766367,1.0115847694323532,-0.21036376419840433,-0.44159136681770733,0.841602668312139,0.5766157385732187,1.2365634575289002,0.9847250011268789,0.6984378618229514,1.1108209694086286,1.3623432615970017,0.9999188390257079,8.116097429202426e-05,0.006488598128837017,0,0.0,13457.308094263077
1,6,poisson,1.1,550,2.2291666666666665,2.2291666666666665,0.2070332164811302,1.603595218813991,0.22013052454929005,1.83458989477426,0.6980992225463125,1.280940538553079,0.0008912566817115322,0.007752735230117202,0.007055726155656163,26750,1.0,1.0,12216,1.0,1.018,-0.2296525508898488,-0.4583030705936775,0.8435858704055201,0.5781259206908429,1.2399657195495517,0.9860600963808636,0.7011116444301766,1.1006039582938636,1.3793274808052398,1.0,0.0,0.006695079483182847,0,0.0,13457.308094263077
1,6,minvar,1.1,550,2.2016666666666667,2.2016666666666667,0.20345069653762307,1.5659569519891865,0.2156448807999841,1.780032390746206,0.7018628919142602,1.2820090757187956,0.007949051685891646,0.0074250019611447095,0.007777078852627816,26420,1.0,1.0,12065,1.0,1.0054166666666666,-0.19179908902061527,-0.4282498188664043,0.8384201130099747,0.5740649355933733,1.2314856452597784,0.9841313959229799,0.692708830096969,1.1086343761008377,1.3543369144187194,0.9999621498864497,3.785011355034065e-05,0.006621764131005338,0,0.0,13457.308094263077
1,6,weighted,1.2,600,2.519401490881289,2.519401490881289,0.2347583587214507,1.8195380162658013,0.24958180167590283,2.0851391746479226,0.6941661557626327,1.2689003097227005,-0.0008846135374741001,0.004679902784429776,0.006984850718693126,12000,0.978369905628406,1.4092031169817427,5229,0.9966319535388006,1.1563126446088365,-0.4311676904975958,-0.6099855047491611,0.8747321557351194,0.5993503895242903,1.300877454367607,0.9935983011610909,0.7558337833011978,1.074670245422045,1.5271459926470594,0.9999640337506243,3.596624937563564e-05,0.0076220193955579925,0,0.0,13457.308094263077
1,6,weighted_resample,1.2,600,2.519401490881289,2.519401490881289,0.2347583587214507,1.8195380162658013,0.24958180167590283,2.0851391746479226,0.6941661557626327,1.2689003097227005,-0.0008846135374741001,0.004679902784429776,0.006984850718693126,12000,0.978369905628406,1.4092031169817427,5229,0.9966319535388006,1.1563126446088365,-0.4311676904975958,-0.6099855047491611,0.8747321557351194,0.5993503895242903,1.300877454367607,0.9935983011610909,0.7558337833011978,1.074670245422045,1.5271459926470594,0.9999640337506243,3.596624937563564e-05,0.0076220193955579925,0,0.0,13457.308094263077
1,6,poisson,1.2,600,2.5206666666666666,2.5206666666666666,0.2377322359001991,1.8885181218526577,0.2530554826804927,2.1664221311439467,0.6933047458543924,1.2752582141053235,-0.00021400642493431968,0.00759389831698263,0.006101716709806358,30248,1.0,1.0,13813,1.0,1.1510833333333332,-0.42714070175546176,-0.6056362084327939,0.8746301813166997,0.5987658619998614,1.3022231392672141,0.9940379736519471,0.7552223889814522,1.0641954540017813,1.5402508245326474,1.0,0.0,0.0074253980768595,0,0.0,13457.308094263077
1,6,minvar,1.2,600,2.5004166666666667,2.5004166666666667,0.23393489464600692,1.831992448307682,0.24857082786669776,2.0961431336977965,0.6972262711673755,1.2779473997039668,0.008799525957324278,0.007036238243008498,0.006805871382097895,30005,1.0,1.0,13690,1.0,1.1408333333333334,-0.40981926841304384,-0.595263294218344,0.8717744444213243,0.596703798904325,1.2969863809723223,0.9932250784071587,0.7503157148059749,1.0752747288745714,1.5187128118763729,0.9999333444425929,6.665555740709882e-05,0.007134467005041309,0,0.0,13457.308094263077
1,6,weighted,1.3,650,2.8766486681586634,2.8766486681586634,0.2727421634669187,2.1735821054422035,0.29054667420807906,2.5064713043706153,0.68815178908032,1.2662684065414984,-0.000964541837606959,0.004054075723653933,0.006489138691164907,12000,0.9727710828635886,1.5658316222013589,5314,0.9958915536344543,1.3054714878948523,-0.5776587238201868,-0.7008510413571688,0.902615274409755,0.6203013823321323,1.3495569506426233,0.9977595959455371,0.8074412184418043,1.0224669925392327,1.6767491306549536,0.9998685475348115,0.0001314524651886226,0.00776454864679261,0,0.0,13457.308094263077
1,6,weighted_resample,1.3,650,2.8766486681586634,2.8766486681586634,0.2727421634669187,2.1735821054422035,0.29054667420807906,2.5064713043706153,0.68815178908032,1.2662684065414984,-0.000964541837606959,0.004054075723653933,0.006489138691164907,12000,0.9727710828635886,1.5658316222013589,5314,0.9958915536344543,1.3054714878948523,-0.5776587238201868,-0.7008510413571688,0.902615274409755,0.6203013823321323,1.3495569506426233,0.9977595959455371,0.8074412184418043,1.0224669925392327,1.6767491306549536,0.9998685475348115,0.0001314524651886226,0.00776454864679261,0,0.0,13457.308094263077
1,6,poisson,1.3,650,2.8714166666666667,2.8714166666666667,0.27535206254309663,2.242379282410093,0.2940448310105515,2.5958770531781865,0.6868149384547194,1.2689770067105646,-0.0010268978422763586,0.007114907764659532,0.006549920872267402,34457,1.0,1.0,15813,1.0,1.31775,-0.5659943711264462,-0.6908266157390107,0.9021269357938009,0.6190630216930273,1.3513186780961217,0.9978890228251588,0.8063592902479878,1.0129400882723325,1.689716909119692,1.0,0.0,0.0073765306701551025,0,0.0,13457.308094263077
1,6,minvar,1.3,650,2.8596666666666666,2.8596666666666666,0.27200560225268583,2.1839194392408228,0.28941024488591616,2.5084648998311256,0.6914322155631623,1.2730468605148282,0.008302870306250055,0.0066837030610558245,0.00756651292183169,34316,1.0,1.0,15587,1.0,1.2989166666666667,-0.5575561595641025,-0.6880273119860416,0.9002105992709527,0.6186062390683964,1.3450236798786213,0.9976322202237358,0.8027889783181696,1.0236965598061862,1.6663507999510563,0.999854295372421,0.00014570462757897192,0.007849862432735095,0,0.0,13457.308094263077
1,6,weighted,1.4000000000000001,700,3.298634619147573,3.298634619147573,0.3191054701250096,2.6370148061399012,0.34125782957615153,3.0673892343362046,0.6832879917521677,1.2629647048949446,-0.0008160867624725642,0.0034357757965550184,0.0061674042066653485,12000,0.9631893639726993,1.8408741577318521,5439,0.9942635392958005,1.480486194128466,-0.6638386717220169,-0.73724555132939,0.9253733819931006,0.638165855785936,1.3869959606145945,0.9993576748315817,0.8513851363318872,0.9636609909510678,1.8103535481612858,0.9998859843414963,0.00011401565850388509,0.007382037958463582,0,0.0,13457.308094263077
1,6,weighted_resample,1.4000000000000001,700,3.298634619147573,3.298634619147573,0.3191054701250096,2.6370148061399012,0.34125782957615153,3.0673892343362046,0.6832879917521677,1.2629647048949446,-0.0008160867624725642,0.0034357757965550184,0.0061674042066653485,12000,0.9631893639726993,1.8408741577318521,5439,0.9942635392958005,1.480486194128466,-0.6638386717220169,-0.73724555132939,0.9253733819931006,0.638165855785936,1.3869959606145945,0.9993576748315817,0.8513851363318872,0.9636609909510678,1.8103535481612858,0.9998859843414963,0.00011401565850388509,0.007382037958463582,0,0.0,13457.308094263077
1,6,poisson,1.4000000000000001,700,3.2958333333333334,3.2958333333333334,0.3223682742149831,2.7065241805744287,0.34536223902958957,3.1584065074729164,0.6799044808842526,1.2658175093478392,-0.0017396929138909364,0.005702786293414549,0.006241174767697773,39550,1.0,1.0,17956,1.0,1.4963333333333333,-0.6533017123513492,-0.7287152968200966,0.9251108791102527,0.6370997437091613,1.3891442853135267,0.999414211299884,0.8508075469206215,0.9540560407328668,1.8242325298941866,0.9999747155499368,2.5284450063211126e-05,0.007452988982097753,0,0.0,13457.308094263077
1,6,minvar,1.4000000000000001,700,3.2764166666666665,3.2764166666666665,0.3175599024960964,2.634330282838518,0.3386750976233745,3.043379250506209,0.6854540097212056,1.2729180592689184,0.009199019464607537,0.005902867852036412,0.007912569872527966,39317,1.0,1.0,17659,1.0,1.4715833333333332,-0.6462346607616912,-0.7281728400917694,0.9227273899339282,0.6363198309669352,1.3819500668349074,0.9993041287051693,0.8461467557135687,0.9663221789678073,1.7975990976406517,0.9997965256759163,0.00020347432408372967,0.007780554189037116,0,0.0,13457.308094263077
1,6,weighted,1.5,750,3.795719029797012,3.795719029797012,0.37623338409640084,3.24916755416539,0.4038473996208987,3.807371606715012,0.6764487426702811,1.263258760255892,-0.0005980908138584947,0.0029555578168929714,0.005702152808725594,12000,0.9466053397972447,2.2392715992457166,5564,0.9911174502016775,1.673611294118413,-0.7084067118681173,-0.7429139161128202,0.9436562545142693,0.6516671640817275,1.4196235258118952,0.9998567699837848,0.8874387502452183,0.903770521748136,1.9356324665819764,0.9998266184288319,0.00017338157116812813,0.006914510665418825,0,0.0,13457.308094263077
1,6,weighted_resample,1.5,750,3.795719029797012,3.795719029797012,0.37623338409640084,3.24916755416539,0.4038473996208987,3.807371606715012,0.6764487426702811,1.263258760255892,-0.0005980908138584947,0.0029555578168929714,0.005702152808725594,12000,0.9466053397972447,2.2392715992457166,5564,0.9911174502016775,1.673611294118413,-0.7084067118681173,-0.7429139161128202,0.9436562545142693,0.6516671640817275,1.4196235258118952,0.9998567699837848,0.8874387502452183,0.903770521748136,1.9356324665819764,0.9998266184288319,0.00017338157116812813,0.006914510665418825,0,0.0,13457.308094263077
1,6,poisson,1.5,750,3.8074166666666667,3.8074166666666667,0.38170043102486406,3.3396165574377523,0.41030014990089225,3.928880239240051,0.6720729917846571,1.2637857504869878,-0.0023436071813816867,0.005983114694204081,0.007013856579666339,45689,1.0,1.0,20175,1.0,1.68125,-0.7014064065228635,-0.7378082237509559,0.9438814942255797,0.6503669561086997,1.4244251085762198,0.9998753660268433,0.8878851712830186,0.8943470044806155,1.9545264169313272,0.999868677362166,0.00013132263783405195,0.007911829297817108,0,0.0,13457.308094263077
1,6,minvar,1.5,750,3.761416666666667,3.761416666666667,0.3731203201473775,3.221138149136998,0.3997280739449891,3.761723925613593,0.678493031348013,1.269362535999385,0.009266751112957255,0.0034272978356420514,0.008797717283390079,45137,1.0,1.0,19926,1.0,1.6605,-0.6947372560616958,-0.7378809793526719,0.941206738503101,0.6489018677826134,1.4181213506645645,0.9998397554664927,0.882571123479759,0.9066789341880387,1.9295864294246992,0.9996676784013115,0.0003323215986884374,0.007980034331419451,0,0.0,13457.308094263077
1,6,weighted,1.6,800,4.381541420559067,4.381541420559067,0.4473489850129897,4.067523707176396,0.48249709852026235,4.803970430148786,0.6689339720653565,1.2636318314284205,-0.0005551225045020495,0.0025086267161942275,0.00500818052525975,12000,0.9191878533429187,2.7548537367839927,5575,0.9859753622368607,1.8475798885101382,-0.7334161503694987,-0.742060755812943,0.958395904473681,0.6609387358937903,1.450767410213353,0.999976621260548,0.9168016865196686,0.8462892117521246,2.0554418814140587,0.9997775849677325,0.0002224150322676011,0.007823684697971674,0,0.0,13457.308094263077
1,6,weighted_resample,1.6,800,4.381541420559067,4.381541420559067,0.4473489850129897,4.067523707176396,0.48249709852026235,4.803970430148786,0.6689339720653565,1.2636318314284205,-0.0005551225045020495,0.0025086267161942275,0.00500818052525975,12000,0.9191878533429187,2.7548537367839927,5575,0.9859753622368607,1.8475798885101382,-0.7334161503694987,-0.742060755812943,0.958395904473681,0.6609387358937903,1.450767410213353,0.999976621260548,0.9168016865196686,0.8462892117521246,2.0554418814140587,0.9997775849677325,0.0002224150322676011,0.007823684697971674,0,0.0,13457.308094263077
1,6,poisson,1.6,800,4.389833333333334,4.389833333333334,0.4540907771035705,4.17435112200511,0.48977989305039704,4.942581808145685,0.6627579869815358,1.2597117836752458,-0.0016580488662741148,0.0068708690170807265,0.008315053263492836,52678,1.0,1.0,22217,1.0,1.8514166666666667,-0.7266739232748504,-0.7376871644637569,0.9581515109934551,0.6582162438796043,1.4579573123350071,0.9999804771285186,0.9163225448583914,0.83749802449437,2.0784166001756437,0.9997342344052546,0.00026576559474543454,0.007868410389115926,0,0.0,13457.308094263077
1,6,minvar,1.6,800,4.332333333333334,4.332333333333334,0.4433982984131126,4.026455314685335,0.47676274571264654,4.738758693465563,0.6686429150981484,1.2645671702221986,0.009115918600970096,0.0035161042923301166,0.009414570756181944,51988,1.0,1.0,21976,1.0,1.8313333333333333,-0.7210952006009517,-0.7374067569035744,0.9562172493923817,0.6567880254217283,1.4545049213043417,0.999973033172515,0.9124614656122485,0.8489015098381684,2.0601083327705156,0.9996345310456259,0.0003654689543740863,0.008309784464607575,0,0.0,13457.308094263077
1,6,weighted,1.7,850,5.074037233263229,5.074037233263229,0.5375601693069615,5.16730534124105,0.5831913597209484,6.175193795071699,0.6562685457231761,1.265175345923153,-0.000491147795069725,0.0017974089359899647,0.004181239883177582,12000,0.8771595288795296,3.4010712323139343,5485,0.9761890930294526,1.9962787564779876,-0.7468820132246483,-0.7417363097945623,0.9698359765806348,0.6658455407736836,1.4818072840014886,0.9999975266804167,0.9396664100374355,0.7921661075674953,2.1716317557054827,0.9996596913756333,0.0003403086243668141,0.007704851369468684,0,0.0,13457.308094263077
1,6,weighted_resample,1.7,850,5.074037233263229,5.074037233263229,0.5375601693069615,5.16730534124105,0.5831913597209484,6.175193795071699,0.6562685457231761,1.265175345923153,-0.000491147795069725,0.0017974089359899647,0.004181239883177582,12000,0.8771595288795296,3.4010712323139343,5485,0.9761890930294526,1.9962787564779876,-0.7468820132246483,-0.7417363097945623,0.9698359765806348,0.6658455407736836,1.4818072840014886,0.9999975266804167,0.9396664100374355,0.7921661075674953,2.1716317557054827,0.9996596913756333,0.0003403086243668141,0.007704851369468684,0,0.0,13457.308094263077
1,6,poisson,1.7,850,5.094916666666666,5.094916666666666,0.5470005533070267,5.311944593202968,0.593056729913447,6.349029931656167,0.651425235415307,1.2573107619909119,-0.0021624757843043897,0.006416082505201025,0.007557519247804036,61139,1.0,1.0,23638,1.0,1.9698333333333333,-0.7418971044264813,-0.7387094983960091,0.9697094075367244,0.6636981451934411,1.4877431945665744,0.9999980765415705,0.9394197477023124,0.7847733934497928,2.1907359918494436,0.9996074518719639,0.0003925481280361144,0.008499079790450859,0,0.0,13457.308094263077
1,6,minvar,1.7,850,5.034166666666667,5.034166666666667,0.5332732033521982,5.112453997338678,0.5763738467554735,6.075575901962514,0.6592436234724932,1.2670252135611095,0.007393468229055942,0.0022209060130554945,0.009725845852705806,60410,1.0,1.0,23551,1.0,1.9625833333333333,-0.7371271334894425,-0.7374462513189022,0.9679297635421712,0.6619427198969091,1.4858908944779576,0.9999970001215597,0.9358625269627828,0.7958848329161503,2.1758969560397654,0.9995365005793743,0.0004634994206257242,0.008307644301676131,0,0.0,13457.308094263077
1,6,weighted,1.8,900,5.891720409936405,5.891720409936405,0.6538522651286827,6.672989271923479,0.714303899788673,8.086881693768671,0.6346404887913273,1.2650739840583203,-0.0006469921175862224,0.00158642816224784,0.0033180650404438603,12000,0.8193439391032241,4.1962531478154785,5010,0.961016380413435,1.9834948021841823,-0.7557436205274108,-0.7435659301858794,0.9784487306461349,0.6701168956694601,1.5034442355761597,0.9999998769521286,0.9568909574386515,0.7418117323593588,2.26531093810185,0.9995879962581106,0.0004120037418894083,0.008657828525321083,0,0.0,13457.308094263077
1,6,weighted_resample,1.8,900,5.891720409936405,5.891720409936405,0.6538522651286827,6.672989271923479,0.714303899788673,8.086881693768671,0.6346404887913273,1.2650739840583203,-0.0006469921175862224,0.00158642816224784,0.0033180650404438603,12000,0.8193439391032241,4.1962531478154785,5010,0.961016380413435,1.9834948021841823,-0.7557436205274108,-0.7435659301858794,0.9784487306461349,0.6701168956694601,1.5034442355761597,0.9999998769521286,0.9568909574386515,0.7418117323593588,2.26531093810185,0.9995879962581106,0.0004120037418894083,0.008657828525321083,0,0.0,13457.308094263077
1,6,poisson,1.8,900,5.9199166666666665,5.9199166666666665,0.6669047272292287,6.898484139398499,0.7274621541491596,8.327120934663112,0.6316861116625392,1.2569220394161735,-0.002071695202172181,0.006170599762999749,0.005442019992096981,71039,1.0,1.0,23819,1.0,1.9849166666666667,-0.7519022297854893,-0.7428821213764675,0.9781729586668392,0.6671068269672153,1.5113713537657107,0.999999906897973,0.9563453959209884,0.7358346006246772,2.2869299413264392,0.9993665451371782,0.0006334548628218302,0.009517951106147105,0,0.0,13457.308094263077
1,6,minvar,1.8,900,5.857833333333334,5.857833333333334,0.6498236488441175,6.638549002793154,0.7067630111966716,7.971472872510215,0.6444174901143778,1.2651950876100362,0.00748752001343335,0.0017063941106736735,0.00740224846829992,70294,1.0,1.0,23823,1.0,1.98525,-0.7484493533356793,-0.7404278159855343,0.9770106290311664,0.6657461869752809,1.5108039551988233,0.9999998205238221,0.954021437538511,0.7462821852855941,2.275325725112053,0.9993313796341081,0.0006686203658918257,0.008793364830893992,0,0.0,13457.308094263077
1,6,weighted,1.9000000000000001,950,6.852174623614618,6.852174623614618,0.8060875979166139,8.79125027956904,0.8871025309420411,10.790850977243803,0.6101010605459871,1.263892726361818,-0.0011476174680550308,0.0016430136451219897,0.002773528667459935,12000,0.7485475688527085,5.171233439848225,4302,0.9125980014384165,1.8403371312300147,-0.7607349119559862,-0.7471690877019095,0.9846785380648968,0.6753967532459138,1.512523892521846,0.9999999976626253,0.9693532086143393,0.6981925245664279,2.3270609420918853,0.999508792503057,0.0004912074969428197,0.009061866540049417,0,0.0,13457.308094263077
1,6,weighted_resample,1.9000000000000001,950,6.852174623614618,6.852174623614618,0.8060875979166139,8.79125027956904,0.8871025309420411,10.790850977243803,0.6101010605459871,1.263892726361818,-0.0011476174680550308,0.0016430136451219897,0.002773528667459935,12000,0.7485475688527085,5.171233439848225,4302,0.9125980014384165,1.8403371312300147,-0.7607349119559862,-0.7471690877019095,0.9846785380648968,0.6753967532459138,1.512523892521846,0.9999999976626253,0.9693532086143393,0.6981925245664279,2.3270609420918853,0.999508792503057,0.0004912074969428197,0.009061866540049417,0,0.0,13457.308094263077
1,6,poisson,1.9000000000000001,950,6.898,6.898,0.8231097466981,9.089015003666258,0.9034118589311183,11.070158823530962,0.6061261715876582,1.2516554926725552,-0.0022231326114213806,0.00591935787725554,0.005366322112102011,82776,1.0,1.0,21895,1.0,1.8245833333333332,-0.7594584678706187,-0.7489683716437778,0.9843818876935555,0.6712230958736887,1.5238582631531559,0.9999999983682532,0.9687637770188579,0.6943912684910737,2.353325257815238,0.9992993138107664,0.0007006861892335942,0.009890462774200763,0,0.0,13457.308094263077
1,6,minvar,1.9000000000000001,950,6.808666666666666,6.808666666666666,0.8004584949047048,8.748478298975712,0.8759357832006125,10.600891157397037,0.6154460748774242,1.2604988560546668,0.0076727204264601,0.0016248089334600913,0.0075586498161021205,81704,1.0,1.0,22403,1.0,1.8669166666666666,-0.7554515374458103,-0.7461574018688386,0.9836242327593492,0.6705340951305445,1.5228946456457635,0.9999999963878189,0.9672484691308796,0.7019446887285049,2.343844602563022,0.9991799667090963,0.0008200332909037502,0.009344055602182353,0,0.0,13457.308094263077
1,6,weighted,2.0,1000,7.970594161091946,7.970594161091946,1.0037441655691737,11.747339402697,1.1122644820695549,14.5384208467905,0.5657476881097924,1.2611327234451228,-0.0017249990954206172,0.001440550569638915,0.0023987750585515296,12000,0.6705001802823007,6.2625647623804905,3635,0.9182956377382346,1.6140975500504329,-0.7622881519018531,-0.7509480230861723,0.9891588594348749,0.6846681524052368,1.502630980523789,0.9999999999928046,0.9783078510707907,0.6639373980581391,2.3420879573620677,0.9994316907654452,0.0005683092345548354,0.009926100930976374,0,0.0,13457.308094263077
1,6,weighted_resample,2.0,1000,7.970594161091946,7.970594161091946,1.0037441655691737,11.747339402697,1.1122644820695549,14.5384208467905,0.5657476881097924,1.2611327234451228,-0.0017249990954206172,0.001440550569638915,0.0023987750585515296,12000,0.6705001802823007,6.2625647623804905,3635,0.9182956377382346,1.6140975500504329,-0.7622881519018531,-0.7509480230861723,0.9891588594348749,0.6846681524052368,1.502630980523789,0.9999999999928046,0.9783078510707907,0.6639373980581391,2.3420879573620677,0.9994316907654452,0.0005683092345548354,0.009926100930976374,0,0.0,13457.308094263077
1,6,poisson,2.0,1000,8.031166666666667,8.031166666666667,1.0237341974896725,12.07301948214081,1.1305754745390977,14.817775335572675,0.5601698800938073,1.246382378718026,-0.0036922619410187677,0.006122078921206864,0.005698920902576883,96374,1.0,1.0,19750,1.0,1.6458333333333333,-0.7661746646130256,-0.7525708749297082,0.9888473777595859,0.6827569595096041,1.507118632509531,0.9999999999963529,0.9776947555228187,0.6617292638956139,2.352508001123448,0.9992321580509266,0.0007678419490734016,0.010780072962790677,0,0.0,13457.308094263077
1,6,minvar,2.0,1000,7.902583333333333,7.902583333333333,0.9925510488255713,11.601515312073747,1.092842659310578,14.168036887288853,0.5758050568848381,1.257888099934989,0.007111047961092095,0.0019499664816932966,0.007257888907221934,94831,1.0,1.0,19849,1.0,1.6540833333333333,-0.760844132408859,-0.751309684424933,0.9882612640948529,0.6804391990354013,1.5117274592732073,0.9999999999857464,0.9765222806296494,0.6669619304506524,2.3565108045152248,0.9990298531071063,0.000970146892893674,0.01110880748414949,0,0.0,13457.308094263077
